Datum von;Day Ahead Preise D_LU;Prognostizierte Erzeugung PV und Wind;Erzeugung Erneuerbare;Erzeugung Konventionelle;Residuallast;GWL
29.03.2025 12:00;65,33;31711;42600,25;11091,25;12361,75;6.0
29.03.2025 13:00;2,06;35401;44004,75;10767,5;9358,5;6.0
29.03.2025 14:00;3,94;34709;42051,25;10879,75;9820,25;6.0
29.03.2025 15:00;25,27;31569;39079,5;11094,75;12679;6.0
29.03.2025 16:00;66,26;25982,25;33891;12881,75;18961,25;6.0
29.03.2025 17:00;100,1;18733,5;24927,25;20907,25;30279,25;6.0
29.03.2025 18:00;146,91;13641,25;18342;27314;39451,75;6.0
29.03.2025 19:00;152,22;12637,25;17044,25;27747;40898,75;6.0
29.03.2025 20:00;121,07;12633,75;17166,75;26821;38402,75;6.0
29.03.2025 21:00;100,42;12886,5;17687,75;24579,5;35615,25;6.0
29.03.2025 22:00;82,75;13512,25;18526;21358;33291,25;6.0
29.03.2025 23:00;68,27;14823,25;20455;17215,5;28751,5;6.0
30.03.2025 00:00;46,31;16900,25;22090,25;13247,5;24579;20.0
30.03.2025 01:00;15,89;19316,25;25248,75;11592,5;20251,25;20.0
30.03.2025 03:00;5,1;21196;29630,5;11794,75;15995,75;20.0
30.03.2025 04:00;1,2;24039,5;32580,75;11229;13742,25;20.0
30.03.2025 05:00;0,09;27280,25;35236,75;11054,5;11658,5;20.0
30.03.2025 06:00;0,03;31298,75;39164,75;11117,25;8111;20.0
30.03.2025 07:00;0;35301,75;41821,25;10566,75;6842,5;20.0
30.03.2025 08:00;-0,01;41000;46181;10057,25;5647,25;20.0
30.03.2025 09:00;-0,04;47809;52375,25;9737,75;2587,5;20.0
30.03.2025 10:00;-3,47;52650;55768;9619;1899,75;20.0
30.03.2025 11:00;-11,34;52616,5;56965,5;9577,75;2549,25;20.0
30.03.2025 12:00;-18,5;51990,25;56091,5;9203;2997,75;20.0
30.03.2025 13:00;-25,76;51275;50321;9043,25;7277,25;20.0
30.03.2025 14:00;-26,07;49702,75;48075,25;8976,25;6356;20.0
30.03.2025 15:00;-12,96;47903,5;48912;8703,5;4586;20.0
30.03.2025 16:00;-4,01;46646,5;51398,75;8696,75;2414;20.0
30.03.2025 17:00;-0,01;46371;51919,75;9238,5;4047,5;20.0
30.03.2025 18:00;14,41;44348;49936;11079,5;6983,5;20.0
30.03.2025 19:00;60,83;39290,25;46143,25;13020,5;12068;20.0
30.03.2025 20:00;58,86;36972;44562,75;13129,25;13484;20.0
30.03.2025 21:00;50,01;35722,25;42744,25;13140,75;13279,75;20.0
30.03.2025 22:00;61,71;34102;39640,75;13465,75;14860;20.0
30.03.2025 23:00;56,44;33153,75;38102,5;11907,75;13720;20.0
31.03.2025 00:00;65,57;30382,75;37677,75;11143,75;11786,25;15.0
31.03.2025 01:00;63,25;29446,5;36035,5;11369,25;11203,5;15.0
31.03.2025 02:00;64,41;28203,75;34319,25;11735;12348,25;15.0
31.03.2025 03:00;67,22;27004,5;32791,5;12029,75;14485,25;15.0
31.03.2025 04:00;68,97;26087,25;31823,75;14447,75;17259;15.0
31.03.2025 05:00;88;25212;30549,25;18139,75;22913,25;15.0
31.03.2025 06:00;109,27;24399;29141,5;24363,75;32750,75;15.0
31.03.2025 07:00;143,54;23377,5;27920,25;31174,5;38856,5;15.0
31.03.2025 08:00;174,23;24245,5;28162,5;31689;41645,25;15.0
31.03.2025 09:00;133,17;27075;30949;30066,75;39482,75;15.0
31.03.2025 10:00;110,27;29973,75;34107,75;25801,75;36286;15.0
31.03.2025 11:00;99,04;32225;37217,25;21897;32413,5;15.0
31.03.2025 12:00;83,54;33963;40186;20010,5;28731;15.0
31.03.2025 13:00;74,1;35042,75;41600,75;17516,75;25471,25;15.0
31.03.2025 14:00;73,58;35032,5;41847;16925,25;23090,5;15.0
31.03.2025 15:00;69,55;33573,5;39815,25;17766,25;23941,75;15.0
31.03.2025 16:00;76,24;30168,75;35226,5;20961,75;28014,75;15.0
31.03.2025 17:00;100,83;24361,5;28609;25367;35686;15.0
31.03.2025 18:00;131,57;16869,75;21813,75;30138,5;44790,5;15.0
31.03.2025 19:00;183,96;11554,75;16573,25;33370,25;50778,75;15.0
31.03.2025 20:00;172,73;10595;15238,75;34415,5;50465,75;15.0
31.03.2025 21:00;135,03;10472;14861;33127;47666;15.0
31.03.2025 22:00;115,25;9865,75;14158,75;29650,75;45058;15.0
31.03.2025 23:00;102,34;8983,5;13474,75;27167,5;42108;15.0
01.04.2025 00:00;101,56;8351,75;12783,75;27323;39827,5;12.0
01.04.2025 01:00;95,02;7612,5;12406,75;26324,25;38247,25;12.0
01.04.2025 02:00;92,91;7200,75;12212,75;26009,75;37651,25;12.0
01.04.2025 03:00;93,5;7113,75;12315;25992,25;37688;12.0
01.04.2025 04:00;91,43;7253;12889,5;26196;38891,5;12.0
01.04.2025 05:00;100,71;7463,75;13776,25;27831,5;41829,25;12.0
01.04.2025 06:00;129,46;7753,5;14728,25;32189,5;48149,25;12.0
01.04.2025 07:00;179,96;9645,5;17069,5;34257;50409,5;12.0
01.04.2025 08:00;159,37;15369,75;22644,25;32538,5;46905,75;12.0
01.04.2025 09:00;108,47;23149;29624,75;27946,25;39363,5;12.0
01.04.2025 10:00;86,17;30944,25;39250,75;21015;27835,75;12.0
01.04.2025 11:00;70,26;37274,25;46866;14561,25;21207,75;12.0
01.04.2025 12:00;53,15;41327,25;50140,5;13053,25;17010;12.0
01.04.2025 13:00;11,57;43052,25;51007,25;12792,25;14992,25;12.0
01.04.2025 14:00;10,89;42710,25;50516,75;12557,75;13609,25;12.0
01.04.2025 15:00;26,7;40518;48168,75;12593,25;13878,25;12.0
01.04.2025 16:00;65,23;36120,75;44043,25;12906;16818;12.0
01.04.2025 17:00;82,8;29213,25;37659;16642,5;24164,75;12.0
01.04.2025 18:00;122,39;21135,75;28946;22618,75;35767,5;12.0
01.04.2025 19:00;155,72;16971;23592,25;28582,25;41574,75;12.0
01.04.2025 20:00;138;18816,75;25360,25;28823,5;39373,75;12.0
01.04.2025 21:00;110,9;21304,75;28827;25493;33345,75;12.0
01.04.2025 22:00;95,64;22163,5;30280,25;22101,25;28088,75;12.0
01.04.2025 23:00;79,45;22086,5;30770,75;18876;23793,5;12.0
02.04.2025 00:00;68,06;22045,75;29956,75;16424,5;21881,25;3.0
02.04.2025 01:00;66,93;20881;28426;15648,5;21568,75;3.0
02.04.2025 02:00;66,8;20062,25;27347,25;15552,25;21983,25;3.0
02.04.2025 03:00;67,97;19590,5;26917,25;15833;22870;3.0
02.04.2025 04:00;68,9;19433;26569,25;16293;24259,5;3.0
02.04.2025 05:00;82,18;19542;26146,75;19989,5;28148,5;3.0
02.04.2025 06:00;113,84;20006,25;26434,75;26878;34872,75;3.0
02.04.2025 07:00;150,31;21997,75;28149;29657,5;37555;3.0
02.04.2025 08:00;124,7;27385,75;33201,5;27973;34874;3.0
02.04.2025 09:00;84,74;33974;40534,25;19415,75;27607,25;3.0
02.04.2025 10:00;48,38;42429;49918,25;11959,75;16801;3.0
02.04.2025 11:00;0;50262,5;56247;11129;10525,25;3.0
02.04.2025 12:00;-4,92;55193,75;56591,5;10812,75;10584,25;3.0
02.04.2025 13:00;-20,06;57379,25;55952,5;10659,5;9738,75;3.0
02.04.2025 14:00;-21,02;57482,75;58095,75;10391;5505,25;3.0
02.04.2025 15:00;-10;55153,25;58510,75;10464,75;4122,25;3.0
02.04.2025 16:00;-1,73;50786,75;55736;11095;6258,75;3.0
02.04.2025 17:00;15,37;42739;49963,75;12458,5;12558,75;3.0
02.04.2025 18:00;88,84;32598,75;42022,5;17689,75;22130,25;3.0
02.04.2025 19:00;125,35;27713;36082,75;23708,5;28666,75;3.0
02.04.2025 20:00;114;28412;36440,25;25088;27809,25;3.0
02.04.2025 21:00;96,07;29112;37847;22127;24017,25;3.0
02.04.2025 22:00;82,63;28376,25;36937,25;19745,75;21464,25;3.0
02.04.2025 23:00;71,43;27203,75;35972,5;16879;19389,25;3.0
03.04.2025 00:00;67;26141,25;34054,25;15267,75;18027,75;3.0
03.04.2025 01:00;67;24292;31818,25;15419,75;18573,75;3.0
03.04.2025 02:00;67;22310,75;29540;15097,25;19880,25;3.0
03.04.2025 03:00;68,95;20551;27541,5;15516,75;21648;3.0
03.04.2025 04:00;71;19233,5;26457,5;16480,5;24072,5;3.0
03.04.2025 05:00;86,22;18371,75;25777,25;21076,5;28384,75;3.0
03.04.2025 06:00;129,71;18007;24852,25;26041;35950,5;3.0
03.04.2025 07:00;162,77;19657,25;26131,25;28028;39286,75;3.0
03.04.2025 08:00;133,3;25636,75;31392,5;25781,25;36566;3.0
03.04.2025 09:00;79,11;33260,25;37794;18942,75;29713,75;3.0
03.04.2025 10:00;40,47;40853;45783;13230,5;20897,25;3.0
03.04.2025 11:00;-0,16;47284,5;52434,25;11379,75;12989,25;3.0
03.04.2025 12:00;-1,19;50642;56919,75;10684,5;6894;3.0
03.04.2025 13:00;-8,4;51348,5;57149,5;10558;6032;3.0
03.04.2025 14:00;-5,85;49844,5;55720,75;10474,25;5400,25;3.0
03.04.2025 15:00;-0,27;45716;51776,25;10589;7634,25;3.0
03.04.2025 16:00;16,09;38130,25;44021;12193,5;14897,5;3.0
03.04.2025 17:00;75;26944,75;32849;19313;26890,75;3.0
03.04.2025 18:00;138;15580,5;21259,5;28488;42114,5;3.0
03.04.2025 19:00;163,48;10594,75;14534,25;33170,25;50693,75;3.0
03.04.2025 20:00;155,88;11271;15789,25;33894,75;48883,75;3.0
03.04.2025 21:00;137,03;12451,5;17785,5;31989,75;43850,25;3.0
03.04.2025 22:00;113,21;12133,25;18389;29502;39715;3.0
03.04.2025 23:00;104,63;11085;17628,25;27440,25;36563;3.0
04.04.2025 00:00;108,34;8629,75;15982,25;25167;35395,25;1.0
04.04.2025 01:00;103,04;7325,25;13980,5;25212,75;35898,75;1.0
04.04.2025 02:00;102,89;6229,75;12240,25;25551,5;36785,25;1.0
04.04.2025 03:00;103,61;5306;11005,25;26175,75;38072,25;1.0
04.04.2025 04:00;105,95;4587;10071,5;27007,75;40526;1.0
04.04.2025 05:00;112,55;4240;9535,5;29304,25;45020,25;1.0
04.04.2025 06:00;152,67;4260,75;9710;33464,25;52035;1.0
04.04.2025 07:00;180,17;7257,25;12923,25;33903,25;53241,25;1.0
04.04.2025 08:00;139,4;16261,5;21882,75;29860,25;46636,25;1.0
04.04.2025 09:00;95,68;27228,5;32704;21839,5;33884;1.0
04.04.2025 10:00;65;36071,5;41304;14048;23688,75;1.0
04.04.2025 11:00;7,82;42874,75;49096,5;11592;14358,5;1.0
04.04.2025 12:00;0;46813,75;53475,75;10847,25;8498,5;1.0
04.04.2025 13:00;-1,31;47877,75;53695,5;10855,5;7494,5;1.0
04.04.2025 14:00;-1,21;46042,25;51243,25;10756,75;7601;1.0
04.04.2025 15:00;-0,13;41517,5;46955,75;10633,75;9991,5;1.0
04.04.2025 16:00;29,7;34339,5;40110;11256,5;16458,25;1.0
04.04.2025 17:00;79,87;24105;30789,75;16233;27254,75;1.0
04.04.2025 18:00;126,35;13882;21244,25;24876;40382,5;1.0
04.04.2025 19:00;167,64;9764,75;15527,25;30363,75;47073;1.0
04.04.2025 20:00;155,99;11347;15731,25;30293,25;46191,25;1.0
04.04.2025 21:00;120,67;13426;17595,75;27663,75;40458,25;1.0
04.04.2025 22:00;106,15;14231,75;18782;25804,25;36272,5;1.0
04.04.2025 23:00;96,97;14213,25;19355,25;22054,5;31990;1.0
05.04.2025 00:00;109,23;12712,25;18502;18294,25;29950,5;5.0
05.04.2025 01:00;102,76;12594,75;17418,25;17631,75;28633,25;5.0
05.04.2025 02:00;99,39;12753,75;17080,5;16543,5;28234,5;5.0
05.04.2025 03:00;99,4;13036,5;17842,25;16279,75;27270;5.0
05.04.2025 04:00;98,31;13376,75;18954,5;16256,25;26440,25;5.0
05.04.2025 05:00;97,5;13933,75;19855,75;15947,5;27049,75;5.0
05.04.2025 06:00;102,98;14545,75;20562,75;16274,5;27460,25;5.0
05.04.2025 07:00;105,9;17206,5;23059,75;14932;27671;5.0
05.04.2025 08:00;98,3;24090;29999,25;12094,25;23657,25;5.0
05.04.2025 09:00;57,16;32854,5;40086,75;8442,25;15889,75;5.0
05.04.2025 10:00;0,66;41695;48424,5;7418,25;6715,75;5.0
05.04.2025 11:00;-0,94;47822;53160,5;7264,75;1518,5;5.0
05.04.2025 12:00;-24,09;50522,5;53418,75;7183,25;251,75;5.0
05.04.2025 13:00;-47,73;50510,25;50808;6882,75;396,5;5.0
05.04.2025 14:00;-49,1;48761,25;47644,25;6913;1758,25;5.0
05.04.2025 15:00;-29,91;46077;45785,75;7121;3350,5;5.0
05.04.2025 16:00;-4,3;42453,5;44511;7293;5414,25;5.0
05.04.2025 17:00;0;37711,25;42551,5;7556,5;9286;5.0
05.04.2025 18:00;70;30972,75;39616,5;8999,5;14613,5;5.0
05.04.2025 19:00;99,4;27004,5;34509,25;14429,5;20091;5.0
05.04.2025 20:00;98,9;27112,25;33257,75;16076,25;20371,75;5.0
05.04.2025 21:00;84,25;27672,25;34188,25;15006,75;17825,5;5.0
05.04.2025 22:00;78,99;27064;32865,5;14146,25;17658,75;5.0
05.04.2025 23:00;68,75;25900,5;31458;11472;16925,25;5.0
06.04.2025 00:00;70,45;22516;30252,75;9031,75;15528,75;2.0
06.04.2025 01:00;61;20607,75;27944;8348,5;16401,75;2.0
06.04.2025 02:00;62,72;18715,25;25658;8398,5;17985;2.0
06.04.2025 03:00;68,28;16849;23580,25;8865,75;20137;2.0
06.04.2025 04:00;69,95;15199,5;21633,25;9518,75;22090,5;2.0
06.04.2025 05:00;77,43;14015,5;20585,75;10414,5;23138,75;2.0
06.04.2025 06:00;76,54;13486,25;20508,75;11507,25;23434;2.0
06.04.2025 07:00;78,11;16184;22938,75;10749,75;23345,75;2.0
06.04.2025 08:00;41,79;24561;30766;8504;18812;2.0
06.04.2025 09:00;0,1;35828,25;41665,5;7638,25;10256,75;2.0
06.04.2025 10:00;-2;44630,75;49421,5;7417;3766,5;2.0
06.04.2025 11:00;-27,56;48650;52062,25;7181,5;1376,75;2.0
06.04.2025 12:00;-60,01;49141,25;50973,75;7148,25;1431,5;2.0
06.04.2025 13:00;-106,31;47809;48550,25;7163,25;904,25;2.0
06.04.2025 14:00;-114,57;45993;45748,25;7037,25;1820;2.0
06.04.2025 15:00;-70;42792;42570;7112,75;3934;2.0
06.04.2025 16:00;-18,95;37033,25;40495,25;7371;5994,5;2.0
06.04.2025 17:00;1,76;27837;34263,5;9087,25;14044,5;2.0
06.04.2025 18:00;112,41;17202,75;23900,75;14929,5;27658;2.0
06.04.2025 19:00;131,56;10653,25;15899,75;23428,75;37797,5;2.0
06.04.2025 20:00;132,9;9718;16060;25564;38514,75;2.0
06.04.2025 21:00;121,38;10256,25;18164;24391;35416,75;2.0
06.04.2025 22:00;111,84;10024;18156,25;22445,25;34372;2.0
06.04.2025 23:00;100,03;9322,5;17140,5;21467,75;32996,75;2.0
07.04.2025 00:00;86,71;9308,75;15817,25;20643,5;32239,25;5.0
07.04.2025 01:00;85;8609;15191,5;21015,5;31345,25;5.0
07.04.2025 02:00;81,73;8153,25;14739,25;21403,25;31383,75;5.0
07.04.2025 03:00;83,53;7818;14062;22253,5;32723,25;5.0
07.04.2025 04:00;85,45;7627,75;13774,5;23214,5;34640,25;5.0
07.04.2025 05:00;98,74;7637;14045,75;25597,5;38968,25;5.0
07.04.2025 06:00;131,1;7812;14609,5;31097,5;46457,25;5.0
07.04.2025 07:00;175,97;10746;17735;32388,25;47563;5.0
07.04.2025 08:00;144,61;18863,75;24754,25;30878;42741,25;5.0
07.04.2025 09:00;107,1;28964,25;33898,25;23899,25;32600,5;5.0
07.04.2025 10:00;83,37;37944,75;44249,75;17114,25;20258,25;5.0
07.04.2025 11:00;65;44527;51642,75;12891,25;12288;5.0
07.04.2025 12:00;11,8;47921,75;55155,25;11044,75;7006,75;5.0
07.04.2025 13:00;2,19;48233,5;54638,75;10838,5;6445,75;5.0
07.04.2025 14:00;3,94;45807,25;51613,75;10701,75;7549,5;5.0
07.04.2025 15:00;60,98;40868,25;47346,25;11001,5;10744,5;5.0
07.04.2025 16:00;72;33600,5;40726,5;12617,5;16949;5.0
07.04.2025 17:00;102,43;23885;31197,75;19573;28473,5;5.0
07.04.2025 18:00;127,6;13619;20689,25;27823,25;42622,25;5.0
07.04.2025 19:00;168,45;7746,5;12782,75;32685,5;51708;5.0
07.04.2025 20:00;165,05;6821,5;11413,75;34392,25;52251,25;5.0
07.04.2025 21:00;138,2;6955;12329;32368,25;48610,5;5.0
07.04.2025 22:00;121,02;6594,25;12601,25;29385,25;44875,75;5.0
07.04.2025 23:00;105,21;5885,75;12097,25;28084,5;42416,5;5.0
08.04.2025 00:00;94,93;5623;11010,25;27735,25;40976,25;2.0
08.04.2025 01:00;87,83;4898,75;10175,75;26809,75;40239,75;2.0
08.04.2025 02:00;89,06;4258;9235,5;26712,5;40250,25;2.0
08.04.2025 03:00;89,9;3724,75;8649;26827,75;41256,75;2.0
08.04.2025 04:00;91,62;3311,25;8081,5;27224,25;43463,25;2.0
08.04.2025 05:00;105,73;3057,25;7838,75;29233;47033,5;2.0
08.04.2025 06:00;142,97;3006;8219,25;34387,25;54343;2.0
08.04.2025 07:00;180,55;5923,75;11823,75;35014;55389;2.0
08.04.2025 08:00;136,77;14182;19431;32840,5;49822,75;2.0
08.04.2025 09:00;91,3;24590;29250,75;27494,5;38862,25;2.0
08.04.2025 10:00;76,47;33327,25;39856,5;19774;26008;2.0
08.04.2025 11:00;61,09;38865,25;47866;13469,75;16996,5;2.0
08.04.2025 12:00;19,57;40727;50279,5;12179;12529,75;2.0
08.04.2025 13:00;16,83;39896,25;48969,5;11819,25;11930,5;2.0
08.04.2025 14:00;28,59;37050;45557,75;11727,5;13921;2.0
08.04.2025 15:00;57,47;32474,25;40638;12491,25;18517,5;2.0
08.04.2025 16:00;73,33;26172,5;33820,75;16627,5;24945,75;2.0
08.04.2025 17:00;90,34;17761,75;25003;23124,5;35659,75;2.0
08.04.2025 18:00;118,26;9066,25;15487,5;29722;47592;2.0
08.04.2025 19:00;180,4;4263,25;9274;34662,25;55220,5;2.0
08.04.2025 20:00;171,31;3842,25;8772,5;35232,75;55479,5;2.0
08.04.2025 21:00;140;4397,75;9695;32871;51428,5;2.0
08.04.2025 22:00;120,47;4650;10326,75;30428;47335;2.0
08.04.2025 23:00;105,12;4608,75;10297,75;27631,75;43901,25;2.0
09.04.2025 00:00;104,99;4179,75;10197,25;26703,25;40723,75;15.0
09.04.2025 01:00;95,99;3881,75;9925,75;26105,75;39570,5;15.0
09.04.2025 02:00;94,67;3798,5;9478,75;25974,5;39440;15.0
09.04.2025 03:00;94,45;3760;9309,5;26132,75;39921,75;15.0
09.04.2025 04:00;95,79;3844,75;9726,5;26348,5;41014,75;15.0
09.04.2025 05:00;109,45;4166,5;9708,75;27878;44651;15.0
09.04.2025 06:00;152,68;4661,75;9669,25;32059,75;51580,5;15.0
09.04.2025 07:00;175,56;7586;12570,75;33165;53184,5;15.0
09.04.2025 08:00;131,56;14283,5;19122,5;30410,5;49032,75;15.0
09.04.2025 09:00;99,51;23273,75;28002,75;24871;40372,75;15.0
09.04.2025 10:00;82,71;32407,75;37265,5;19152,5;30340,25;15.0
09.04.2025 11:00;59,69;38802;44348;15551,5;20970,75;15.0
09.04.2025 12:00;13,61;41339;47616,75;12109;15497,5;15.0
09.04.2025 13:00;6,72;41226,25;48407,5;11576,5;13575;15.0
09.04.2025 14:00;13,27;39799,25;48026,5;10984,25;12591,75;15.0
09.04.2025 15:00;34,87;37472,75;46274;11282,25;13699,5;15.0
09.04.2025 16:00;62,98;33902,75;42870,25;13116,75;17086,75;15.0
09.04.2025 17:00;83,5;28086;37621,25;17536;24129;15.0
09.04.2025 18:00;103,48;20939,5;30773,5;23297,75;33811;15.0
09.04.2025 19:00;131,57;16131,25;24261,75;28164,25;40809;15.0
09.04.2025 20:00;138,73;15676,5;23939;29739,25;40695,5;15.0
09.04.2025 21:00;111,23;16705;25700,5;26735;36721,75;15.0
09.04.2025 22:00;101,94;16684,25;25121,5;24737,25;33699;15.0
09.04.2025 23:00;98,51;15803,25;23516,5;23497,25;31250,5;15.0
10.04.2025 00:00;92,9;16167,75;22155,25;23367,25;30359,25;2.0
10.04.2025 01:00;89,55;14911,25;20021,75;23144,25;30684;2.0
10.04.2025 02:00;88,9;13676;18200,75;23029,25;31590,75;2.0
10.04.2025 03:00;87,92;12320;16417,5;23220;33308;2.0
10.04.2025 04:00;90;10980,5;14598,75;24065,75;35938,75;2.0
10.04.2025 05:00;97,54;9854;12811;26977,25;41067;2.0
10.04.2025 06:00;132,44;8880,25;11764,5;31423,5;48994,25;2.0
10.04.2025 07:00;170,59;10401,5;12745,75;32498,25;53074;2.0
10.04.2025 08:00;135,44;15544,75;16421,25;32381,75;52406;2.0
10.04.2025 09:00;102,4;22504,5;22609;28672;46167;2.0
10.04.2025 10:00;85,71;29755,25;30246,5;22429;38041,25;2.0
10.04.2025 11:00;66,34;36140,25;38446,75;18562;30483,25;2.0
10.04.2025 12:00;34,95;41008,25;44434;14961,5;22271,25;2.0
10.04.2025 13:00;2,18;43469;48912,5;12438;15620,75;2.0
10.04.2025 14:00;0,08;43518,25;51373;11572;10880;2.0
10.04.2025 15:00;1,18;41428,25;50049,25;11435;11399,75;2.0
10.04.2025 16:00;54,44;37608,25;46230,25;12166,75;14597;2.0
10.04.2025 17:00;70;30449,25;40008,5;16869,5;22521;2.0
10.04.2025 18:00;101,68;21917,5;31511,5;23992,25;33627;2.0
10.04.2025 19:00;140,42;17458;25586,25;28330,25;41028,75;2.0
10.04.2025 20:00;137,17;18906,25;25580,5;29549,5;40384;2.0
10.04.2025 21:00;97,56;22347;29476;27496;34474,75;2.0
10.04.2025 22:00;92,05;24288,25;31759,25;25671,75;29001;2.0
10.04.2025 23:00;81,11;25612,75;32708;22579;23955,75;2.0
11.04.2025 00:00;65,32;26947,75;34069,25;18605,5;20159,5;5.0
11.04.2025 01:00;60,75;27375;33976,75;17659,25;19030,25;5.0
11.04.2025 02:00;58,44;27710,75;32795,25;17556,5;19291,25;5.0
11.04.2025 03:00;58,43;27964;31903;18457,75;20593,75;5.0
11.04.2025 04:00;61,93;28173,75;31395,25;19533,5;21775,5;5.0
11.04.2025 05:00;71,99;28212,5;30454;22541,75;24958,5;5.0
11.04.2025 06:00;94,2;28606,75;29709;26764,75;32029,75;5.0
11.04.2025 07:00;111,4;31500,5;31286;26879;35282,25;5.0
11.04.2025 08:00;85,9;38786;37022;23919,25;32410;5.0
11.04.2025 09:00;58,89;47109,5;45848;17975,25;23064,25;5.0
11.04.2025 10:00;11,31;53462;54805,75;14496;12786,5;5.0
11.04.2025 11:00;0;57593,25;62098,25;11729,75;4054,25;5.0
11.04.2025 12:00;-3;58700,25;63472,25;10570,75;1244;5.0
11.04.2025 13:00;-4,99;57975,75;64064,25;10116;-784,75;5.0
11.04.2025 14:00;-3,61;55863;61667;9707,5;-934,75;5.0
11.04.2025 15:00;-0,1;52847,25;57175,5;10203,25;1931,25;5.0
11.04.2025 16:00;0;46897;50217,25;12173;8172,75;5.0
11.04.2025 17:00;70,15;37140,75;38516;17380;21479;5.0
11.04.2025 18:00;110,69;25293,25;27064,25;22999,5;34469,5;5.0
11.04.2025 19:00;133,4;16728,25;18291,75;28045;44230,25;5.0
11.04.2025 20:00;155;13797,5;15170,75;29184;46528,5;5.0
11.04.2025 21:00;130,46;13082,5;14881,75;27247;44157,75;5.0
11.04.2025 22:00;119,1;11873,25;14484,25;25059,25;41206;5.0
11.04.2025 23:00;105,49;10516;13484,25;24230,25;38556;5.0
12.04.2025 00:00;107,84;7422,75;12408,75;22926;37018,25;6.0
12.04.2025 01:00;104,41;7010,25;11297;21546,75;36162;6.0
12.04.2025 02:00;100,93;6757;10679;21285,5;35786;6.0
12.04.2025 03:00;98,15;6538;10429,75;21228;35763,25;6.0
12.04.2025 04:00;98,99;6389;10128;20805,5;36178,75;6.0
12.04.2025 05:00;99,08;6300;9990,5;20799,75;37230,75;6.0
12.04.2025 06:00;104,42;6424,25;10329,75;23326,75;38020,25;6.0
12.04.2025 07:00;99,74;9827,5;14312,25;22340,75;36973,5;6.0
12.04.2025 08:00;95,49;18322,25;22619,25;18142;32057;6.0
12.04.2025 09:00;67,26;28365,25;32133,5;12310,75;23453,75;6.0
12.04.2025 10:00;20,19;37047,5;41610;7985,25;13557,75;6.0
12.04.2025 11:00;0;43542,75;49267,25;7204,75;4618;6.0
12.04.2025 12:00;-9,23;47280;52172,5;7003,5;2040,75;6.0
12.04.2025 13:00;-40,04;48256;53307,5;6961,5;-851;6.0
12.04.2025 14:00;-42,01;47209;51847;6929,75;-1319,5;6.0
12.04.2025 15:00;-18,68;43787;48648;6990;654,25;6.0
12.04.2025 16:00;-0,08;38032,5;42367,75;7003,75;7082,5;6.0
12.04.2025 17:00;59,47;28946;33602,5;9108,25;16621;6.0
12.04.2025 18:00;111,31;18551,75;23682,25;17227,75;29092,25;6.0
12.04.2025 19:00;150,06;13855,25;18511,5;21663,25;35259,25;6.0
12.04.2025 20:00;120,89;16065,25;21290;21535,25;32506,5;6.0
12.04.2025 21:00;91;19959;25727,5;20444,25;27072,75;6.0
12.04.2025 22:00;86,27;22165,5;28404,25;18102,25;22484,75;6.0
12.04.2025 23:00;64,27;23480,75;30699,25;14841;18106,75;6.0
13.04.2025 00:00;63,99;24658;31797,75;11823;14616,5;39.0
13.04.2025 01:00;56;25249,75;32306;10290,25;12834,75;39.0
13.04.2025 02:00;42,36;25833,5;32020,25;10044;12534;39.0
13.04.2025 03:00;29,5;26368,75;31851,5;10230,5;11694;39.0
13.04.2025 04:00;32,06;26695,75;32344,25;10039,25;11062,25;39.0
13.04.2025 05:00;34,48;26962;32519,5;10003,25;11506,25;39.0
13.04.2025 06:00;29,41;28198,25;33274,5;9907,75;10988;39.0
13.04.2025 07:00;27,75;30771,25;35561,25;9296,75;10316;39.0
13.04.2025 08:00;12,87;35186,75;38703,5;8249,25;11041,75;39.0
13.04.2025 09:00;8,43;40684,75;41985,75;7875,25;9991,25;39.0
13.04.2025 10:00;0;46087,75;48007,25;7682;6712,75;39.0
13.04.2025 11:00;-0,02;48981,5;50765,25;7864,25;5550,75;39.0
13.04.2025 12:00;-3,02;50947,5;53588,75;8019;2626;39.0
13.04.2025 13:00;-18,84;50685,25;54675;8013;130,25;39.0
13.04.2025 14:00;-25,38;48299;53260,75;7910,75;-579,25;39.0
13.04.2025 15:00;-9,93;44597,5;50213,5;7804,5;948,75;39.0
13.04.2025 16:00;-0,01;39982;46224;8020,75;5823,25;39.0
13.04.2025 17:00;17,56;33079,5;39888,25;10720;13054,5;39.0
13.04.2025 18:00;98,63;22490;29462;16162,75;23477,5;39.0
13.04.2025 19:00;120,65;14322,5;20126,75;21270,25;32972,5;39.0
13.04.2025 20:00;118,01;10748;15792,5;24188,5;37418;39.0
13.04.2025 21:00;108,06;9464,5;14607,75;24290,75;37464,5;39.0
13.04.2025 22:00;103,35;8231,75;13625,75;24123,25;37161;39.0
13.04.2025 23:00;94,98;7082;12923,25;21726,25;35694;39.0
14.04.2025 00:00;87,56;6368,75;11719,75;20601,75;35336,75;9.0
14.04.2025 01:00;82,69;5450;10605;20034,75;35263,75;9.0
14.04.2025 02:00;82,11;5239,5;10287;20285,5;34986,25;9.0
14.04.2025 03:00;82,29;5605,25;10897;20510;34742,5;9.0
14.04.2025 04:00;84,52;6198,75;11990,25;21611,25;35619;9.0
14.04.2025 05:00;97,1;6796,25;12101;23898,25;40254,5;9.0
14.04.2025 06:00;124,34;7224,75;12088,25;30101;46432;9.0
